TRANSACTION_DATE,TRANSACTION__HOUR,TRANSACTION__ID,CUSTOMER_ID,BRANCH,PROD_CODE,UNITS,AMOUNT
20070625,14,9.94106E+14,CUST0000506368,STORE00107,PRD0903052,1,1.62
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0900407,3,1.23
20070405,14,9.94105E+14,CUST0000506368,STORE00107,PRD0904567,1,3.98
20071115,16,9.94108E+14,CUST0000506368,STORE00107,PRD0903052,1,1.47
20070416,14,9.94105E+14,CUST0000506368,STORE00107,PRD0904628,1,2.11
20070119,12,9.94104E+14,CUST0000506368,STORE00107,PRD0904567,1,3.37
20070201,13,9.94104E+14,CUST0000506368,STORE00107,PRD0904567,1,1.79
20070509,16,9.94106E+14,CUST0000506368,STORE00107,PRD0904157,1,2.52
20070217,11,9.94105E+14,CUST0000506368,STORE00107,PRD0904567,1,2.35
20070312,12,9.94105E+14,CUST0000506368,STORE00107,PRD0901265,1,1.95
20070716,13,9.94107E+14,CUST0000506368,STORE00107,PRD0904567,1,3.24
20071231,16,9.94109E+14,CUST0000506368,STORE00107,PRD0901294,1,1.73
20070808,15,9.94107E+14,CUST0000506368,STORE00107,PRD0900234,1,1.51
20070625,14,9.94106E+14,CUST0000506368,STORE00107,PRD0900234,1,1.51
20070217,11,9.94105E+14,CUST0000506368,STORE00107,PRD0903052,1,0.74
20071010,10,9.94108E+14,CUST0000506368,STORE00107,PRD0903052,1,1.22
20070206,12,9.94104E+14,CUST0000506368,STORE00107,PRD0903052,1,1.41
20070201,13,9.94104E+14,CUST0000506368,STORE00107,PRD0903052,1,0.88
20070509,16,9.94106E+14,CUST0000506368,STORE00107,PRD0903052,1,1.18
20070930,17,9.94108E+14,CUST0000506368,STORE00107,PRD0903052,1,1.36
20070122,15,9.94104E+14,CUST0000506368,STORE00107,PRD0904567,1,2.51
20070313,16,9.94105E+14,CUST0000506368,STORE00107,PRD0904567,1,4.67
20070313,16,9.94105E+14,CUST0000506368,STORE00107,PRD0904628,1,2.69
20071023,14,9.94108E+14,CUST0000506368,STORE00107,PRD0903052,1,2.07
20070625,14,9.94106E+14,CUST0000506368,STORE00107,PRD0901067,1,1.45
20071231,16,9.94109E+14,CUST0000506368,STORE00107,PRD0901067,1,1.45
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0901067,1,1.45
20070808,15,9.94107E+14,CUST0000506368,STORE00107,PRD0901067,1,1.45
20071115,16,9.94108E+14,CUST0000506368,STORE00107,PRD0901067,1,1.45
20070312,12,9.94105E+14,CUST0000506368,STORE00107,PRD0904250,1,2.49
20070313,16,9.94105E+14,CUST0000506368,STORE00107,PRD0904250,1,2.49
20070625,14,9.94106E+14,CUST0000506368,STORE00107,PRD0903557,1,0.69
20070704,12,9.94107E+14,CUST0000506368,STORE00107,PRD0900173,1,3.59
20070625,14,9.94106E+14,CUST0000506368,STORE00107,PRD0900830,1,0.97
20070930,17,9.94108E+14,CUST0000506368,STORE00107,PRD0900173,1,2.43
20071010,10,9.94108E+14,CUST0000506368,STORE00107,PRD0900065,1,1
20070728,10,9.94107E+14,CUST0000506368,STORE00107,PRD0900173,1,4.14
20070416,14,9.94105E+14,CUST0000506368,STORE00107,PRD0904250,1,2.49
20070423,17,9.94106E+14,CUST0000506368,STORE00107,PRD0904250,1,2.49
20070517,9,9.94106E+14,CUST0000506368,STORE00107,PRD0904250,1,2.49
20070509,16,9.94106E+14,CUST0000506368,STORE00107,PRD0904250,1,2.49
20070228,14,9.94105E+14,CUST0000506368,STORE00107,PRD0900173,1,2.6
20070716,13,9.94107E+14,CUST0000506368,STORE00107,PRD0900173,1,2.55
20071010,10,9.94108E+14,CUST0000506368,STORE00107,PRD0900173,1,3.23
20070321,16,9.94105E+14,CUST0000506368,STORE00107,PRD0900173,1,3.15
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0900173,1,4.01
20070612,11,9.94106E+14,CUST0000506368,STORE00107,PRD0900173,1,2.85
20070529,17,9.94106E+14,CUST0000506368,STORE00107,PRD0900173,1,2.77
20070416,14,9.94105E+14,CUST0000506368,STORE00107,PRD0900173,1,1.42
20070327,13,9.94105E+14,CUST0000506368,STORE00107,PRD0904250,1,2.49
20070405,14,9.94105E+14,CUST0000506368,STORE00107,PRD0904250,1,2.49
20070517,9,9.94106E+14,CUST0000506368,STORE00107,PRD0900173,1,3.21
20070625,14,9.94106E+14,CUST0000506368,STORE00107,PRD0900173,1,4.25
20071010,10,9.94108E+14,CUST0000506368,STORE00107,PRD0900830,1,0.97
20071130,16,9.94109E+14,CUST0000506368,STORE00107,PRD0901316,1,0.99
20070517,9,9.94106E+14,CUST0000506368,STORE00107,PRD0901316,1,0.99
20070119,12,9.94104E+14,CUST0000506368,STORE00107,PRD0900173,1,3.12
20070122,15,9.94104E+14,CUST0000506368,STORE00107,PRD0901316,1,0.99
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0903557,1,0.69
20070808,15,9.94107E+14,CUST0000506368,STORE00107,PRD0900173,1,3.01
20070321,16,9.94105E+14,CUST0000506368,STORE00107,PRD0900684,1,0.28
20070517,9,9.94106E+14,CUST0000506368,STORE00107,PRD0900684,1,0.28
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0900830,1,0.97
20071130,16,9.94109E+14,CUST0000506368,STORE00107,PRD0900173,1,2.96
20070122,15,9.94104E+14,CUST0000506368,STORE00107,PRD0900173,1,3.72
20070321,16,9.94105E+14,CUST0000506368,STORE00107,PRD0901316,1,0.99
20070509,16,9.94106E+14,CUST0000506368,STORE00107,PRD0900173,1,2.26
20070521,14,9.94106E+14,CUST0000506368,STORE00107,PRD0904250,1,2.49
20070916,12,9.94108E+14,CUST0000506368,STORE00107,PRD0901316,1,0.99
20070916,12,9.94108E+14,CUST0000506368,STORE00107,PRD0900173,1,4.27
20070201,13,9.94104E+14,CUST0000506368,STORE00107,PRD0900173,1,3.49
20070521,14,9.94106E+14,CUST0000506368,STORE00107,PRD0900173,1,2.69
20071106,13,9.94108E+14,CUST0000506368,STORE00107,PRD0900173,1,5.17
20070529,17,9.94106E+14,CUST0000506368,STORE00107,PRD0904250,1,2.49
20070405,14,9.94105E+14,CUST0000506368,STORE00107,PRD0900173,1,1.37
20071023,14,9.94108E+14,CUST0000506368,STORE00107,PRD0900173,1,2
20070217,11,9.94105E+14,CUST0000506368,STORE00107,PRD0900173,1,3.75
20070206,12,9.94104E+14,CUST0000506368,STORE00107,PRD0900173,1,4.15
20071115,16,9.94108E+14,CUST0000506368,STORE00107,PRD0900173,1,3.51
20070122,15,9.94104E+14,CUST0000506368,STORE00107,PRD0900653,1,1.18
20071130,16,9.94109E+14,CUST0000506368,STORE00107,PRD0900653,1,1.18
20071106,13,9.94108E+14,CUST0000506368,STORE00107,PRD0900653,1,1.18
20070416,14,9.94105E+14,CUST0000506368,STORE00107,PRD0900449,1,2.71
20071231,16,9.94109E+14,CUST0000506368,STORE00107,PRD0901993,1,9.07
20070728,10,9.94107E+14,CUST0000506368,STORE00107,PRD0902217,1,1.52
20070728,10,9.94107E+14,CUST0000506368,STORE00107,PRD0901189,1,7.56
20070321,16,9.94105E+14,CUST0000506368,STORE00107,PRD0902235,1,1.34
20070312,12,9.94105E+14,CUST0000506368,STORE00107,PRD0902235,1,1.34
20070206,12,9.94104E+14,CUST0000506368,STORE00107,PRD0902235,1,1.34
20070228,14,9.94105E+14,CUST0000506368,STORE00107,PRD0901189,1,7.74
20070704,12,9.94107E+14,CUST0000506368,STORE00107,PRD0902217,1,1.52
20070704,12,9.94107E+14,CUST0000506368,STORE00107,PRD0900449,1,2.26
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0902217,1,1.52
20070930,17,9.94108E+14,CUST0000506368,STORE00107,PRD0902217,1,1.52
20070509,16,9.94106E+14,CUST0000506368,STORE00107,PRD0902217,1,1.52
20071115,16,9.94108E+14,CUST0000506368,STORE00107,PRD0901238,1,5.5
20070327,13,9.94105E+14,CUST0000506368,STORE00107,PRD0902235,1,1.34
20070808,15,9.94107E+14,CUST0000506368,STORE00107,PRD0902217,1,1.52
20071010,10,9.94108E+14,CUST0000506368,STORE00107,PRD0902217,1,1.52
20070313,16,9.94105E+14,CUST0000506368,STORE00107,PRD0902235,1,1.34
20070916,12,9.94108E+14,CUST0000506368,STORE00107,PRD0902217,1,1.52
20071115,16,9.94108E+14,CUST0000506368,STORE00107,PRD0902217,1,1.52
20071010,10,9.94108E+14,CUST0000506368,STORE00107,PRD0901993,1,7.64
20070102,16,9.94104E+14,CUST0000506368,STORE00107,PRD0900449,1,1.68
20070122,15,9.94104E+14,CUST0000506368,STORE00107,PRD0902235,1,1.34
20070109,14,9.94104E+14,CUST0000506368,STORE00107,PRD0902235,1,1.34
20070716,13,9.94107E+14,CUST0000506368,STORE00107,PRD0900449,1,2.14
20070916,12,9.94108E+14,CUST0000506368,STORE00107,PRD0901993,1,8.95
20070217,11,9.94105E+14,CUST0000506368,STORE00107,PRD0902235,1,1.34
20071130,16,9.94109E+14,CUST0000506368,STORE00107,PRD0902678,1,4.44
20071023,14,9.94108E+14,CUST0000506368,STORE00107,PRD0902217,1,1.52
20070321,16,9.94105E+14,CUST0000506368,STORE00107,PRD0901189,1,8.04
20070405,14,9.94105E+14,CUST0000506368,STORE00107,PRD0902235,1,1.34
20070517,9,9.94106E+14,CUST0000506368,STORE00107,PRD0901189,1,7.93
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0901484,1,7.95
20071106,13,9.94108E+14,CUST0000506368,STORE00107,PRD0902217,1,1.52
20070119,12,9.94104E+14,CUST0000506368,STORE00107,PRD0902235,1,1.34
20070716,13,9.94107E+14,CUST0000506368,STORE00107,PRD0902217,1,1.52
20071130,16,9.94109E+14,CUST0000506368,STORE00107,PRD0902217,1,1.52
20070102,16,9.94104E+14,CUST0000506368,STORE00107,PRD0902235,1,1.34
20071231,16,9.94109E+14,CUST0000506368,STORE00107,PRD0901619,1,2.66
20070119,12,9.94104E+14,CUST0000506368,STORE00107,PRD0901619,1,2.42
20071115,16,9.94108E+14,CUST0000506368,STORE00107,PRD0901619,1,2.37
20070930,17,9.94108E+14,CUST0000506368,STORE00107,PRD0900314,1,3.44
20070625,14,9.94106E+14,CUST0000506368,STORE00107,PRD0901619,1,2.34
20070109,14,9.94104E+14,CUST0000506368,STORE00107,PRD0901619,1,2.42
20070423,17,9.94106E+14,CUST0000506368,STORE00107,PRD0900314,1,3.44
20070109,14,9.94104E+14,CUST0000506368,STORE00107,PRD0901094,1,1.85
20070517,9,9.94106E+14,CUST0000506368,STORE00107,PRD0903129,1,1.33
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0900121,1,0.98
20070808,15,9.94107E+14,CUST0000506368,STORE00107,PRD0902372,1,3.23
20071010,10,9.94108E+14,CUST0000506368,STORE00107,PRD0901094,1,1.85
20070201,13,9.94104E+14,CUST0000506368,STORE00107,PRD0904971,1,2.95
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0903057,3,2.67
20070217,11,9.94105E+14,CUST0000506368,STORE00107,PRD0900121,1,0.98
20070327,13,9.94105E+14,CUST0000506368,STORE00107,PRD0904971,1,2.81
20070517,9,9.94106E+14,CUST0000506368,STORE00107,PRD0903057,1,0.89
20070228,14,9.94105E+14,CUST0000506368,STORE00107,PRD0903129,1,1.33
20070312,12,9.94105E+14,CUST0000506368,STORE00107,PRD0904971,1,2.71
20070612,11,9.94106E+14,CUST0000506368,STORE00107,PRD0903343,1,2.76
20071130,16,9.94109E+14,CUST0000506368,STORE00107,PRD0901094,1,1.85
20070405,14,9.94105E+14,CUST0000506368,STORE00107,PRD0904971,1,2.99
20070102,16,9.94104E+14,CUST0000506368,STORE00107,PRD0903343,1,2.66
20070312,12,9.94105E+14,CUST0000506368,STORE00107,PRD0902690,1,2.44
20070119,12,9.94104E+14,CUST0000506368,STORE00107,PRD0901094,1,1.85
20070529,17,9.94106E+14,CUST0000506368,STORE00107,PRD0904971,1,2.99
20070521,14,9.94106E+14,CUST0000506368,STORE00107,PRD0903057,1,0.89
20070625,14,9.94106E+14,CUST0000506368,STORE00107,PRD0901094,1,1.85
20070206,12,9.94104E+14,CUST0000506368,STORE00107,PRD0903129,3,3.99
20071106,13,9.94108E+14,CUST0000506368,STORE00107,PRD0901094,3,5.55
20070521,14,9.94106E+14,CUST0000506368,STORE00107,PRD0900121,1,0.98
20070625,14,9.94106E+14,CUST0000506368,STORE00107,PRD0903057,1,0.89
20070122,15,9.94104E+14,CUST0000506368,STORE00107,PRD0901094,1,1.85
20070201,13,9.94104E+14,CUST0000506368,STORE00107,PRD0900121,3,2.94
20070228,14,9.94105E+14,CUST0000506368,STORE00107,PRD0901094,1,1.85
20070517,9,9.94106E+14,CUST0000506368,STORE00107,PRD0900121,1,0.98
20070313,16,9.94105E+14,CUST0000506368,STORE00107,PRD0904971,1,2.34
20070521,14,9.94106E+14,CUST0000506368,STORE00107,PRD0904971,1,2.88
20070930,17,9.94108E+14,CUST0000506368,STORE00107,PRD0901094,1,1.85
20070206,12,9.94104E+14,CUST0000506368,STORE00107,PRD0903343,1,2.95
20070122,15,9.94104E+14,CUST0000506368,STORE00107,PRD0904971,1,2.5
20071130,16,9.94109E+14,CUST0000506368,STORE00107,PRD0902372,1,3.23
20070612,11,9.94106E+14,CUST0000506368,STORE00107,PRD0901094,1,1.85
20070916,12,9.94108E+14,CUST0000506368,STORE00107,PRD0902372,1,3.23
20071106,13,9.94108E+14,CUST0000506368,STORE00107,PRD0902372,1,3.23
20071023,14,9.94108E+14,CUST0000506368,STORE00107,PRD0902372,1,3.23
20071010,10,9.94108E+14,CUST0000506368,STORE00107,PRD0902372,1,3.23
20070517,9,9.94106E+14,CUST0000506368,STORE00107,PRD0904971,1,2.95
20070509,16,9.94106E+14,CUST0000506368,STORE00107,PRD0901094,1,1.85
20070916,12,9.94108E+14,CUST0000506368,STORE00107,PRD0900121,1,0.98
20070321,16,9.94105E+14,CUST0000506368,STORE00107,PRD0901094,1,1.85
20070206,12,9.94104E+14,CUST0000506368,STORE00107,PRD0901094,1,1.85
20070416,14,9.94105E+14,CUST0000506368,STORE00107,PRD0904971,1,2.88
20071231,16,9.94109E+14,CUST0000506368,STORE00107,PRD0900121,1,0.98
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0903343,1,2.86
20070201,13,9.94104E+14,CUST0000506368,STORE00107,PRD0903129,1,1.33
20070313,16,9.94105E+14,CUST0000506368,STORE00107,PRD0902690,1,2.44
20070423,17,9.94106E+14,CUST0000506368,STORE00107,PRD0904971,1,3.15
20071010,10,9.94108E+14,CUST0000506368,STORE00107,PRD0901632,1,0.83
20071023,14,9.94108E+14,CUST0000506368,STORE00107,PRD0901389,1,0.57
20071023,14,9.94108E+14,CUST0000506368,STORE00107,PRD0902310,9,4.14
20070808,15,9.94107E+14,CUST0000506368,STORE00107,PRD0901353,1,0.62
20071115,16,9.94108E+14,CUST0000506368,STORE00107,PRD0902310,14,6.44
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0902487,1,1.21
20070916,12,9.94108E+14,CUST0000506368,STORE00107,PRD0902310,5,2.3
20070612,11,9.94106E+14,CUST0000506368,STORE00107,PRD0902262,1,0.88
20071130,16,9.94109E+14,CUST0000506368,STORE00107,PRD0901389,1,0.57
20071106,13,9.94108E+14,CUST0000506368,STORE00107,PRD0902310,8,3.68
20070612,11,9.94106E+14,CUST0000506368,STORE00107,PRD0902487,1,1.21
20070529,17,9.94106E+14,CUST0000506368,STORE00107,PRD0900321,1,1.08
20071115,16,9.94108E+14,CUST0000506368,STORE00107,PRD0902487,1,1.21
20070704,12,9.94107E+14,CUST0000506368,STORE00107,PRD0902310,8,3.68
20070916,12,9.94108E+14,CUST0000506368,STORE00107,PRD0900145,1,0.92
20070930,17,9.94108E+14,CUST0000506368,STORE00107,PRD0902310,11,5.06
20071130,16,9.94109E+14,CUST0000506368,STORE00107,PRD0902310,9,4.14
20070517,9,9.94106E+14,CUST0000506368,STORE00107,PRD0902487,1,1.21
20070808,15,9.94107E+14,CUST0000506368,STORE00107,PRD0902310,9,4.14
20070716,13,9.94107E+14,CUST0000506368,STORE00107,PRD0901632,1,0.83
20071115,16,9.94108E+14,CUST0000506368,STORE00107,PRD0902637,3,2.43
20070119,12,9.94104E+14,CUST0000506368,STORE00107,PRD0901632,3,2.49
20070405,14,9.94105E+14,CUST0000506368,STORE00107,PRD0901632,1,0.83
20070521,14,9.94106E+14,CUST0000506368,STORE00107,PRD0902487,1,1.21
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0900145,1,0.92
20070625,14,9.94106E+14,CUST0000506368,STORE00107,PRD0901353,1,0.62
20070808,15,9.94107E+14,CUST0000506368,STORE00107,PRD0900145,1,0.92
20071010,10,9.94108E+14,CUST0000506368,STORE00107,PRD0902310,6,2.76
20070313,16,9.94105E+14,CUST0000506368,STORE00107,PRD0901632,3,2.49
20071231,16,9.94109E+14,CUST0000506368,STORE00107,PRD0902310,13,5.98
20070517,9,9.94106E+14,CUST0000506368,STORE00107,PRD0901353,1,0.62
20070521,14,9.94106E+14,CUST0000506368,STORE00107,PRD0900145,3,2.76
20070529,17,9.94106E+14,CUST0000506368,STORE00107,PRD0901389,1,0.57
20070704,12,9.94107E+14,CUST0000506368,STORE00107,PRD0901389,1,0.57
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0902310,11,5.06
20071115,16,9.94108E+14,CUST0000506368,STORE00107,PRD0901389,1,0.57
20071106,13,9.94108E+14,CUST0000506368,STORE00107,PRD0901389,1,0.57
20070416,14,9.94105E+14,CUST0000506368,STORE00107,PRD0901632,1,0.83
20070612,11,9.94106E+14,CUST0000506368,STORE00107,PRD0902310,7,3.22
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0902637,3,2.43
20070423,17,9.94106E+14,CUST0000506368,STORE00107,PRD0900145,1,0.92
20070119,12,9.94104E+14,CUST0000506368,STORE00107,PRD0901353,3,1.86
20070728,10,9.94107E+14,CUST0000506368,STORE00107,PRD0901632,1,0.83
20070509,16,9.94106E+14,CUST0000506368,STORE00107,PRD0900145,3,2.76
20070312,12,9.94105E+14,CUST0000506368,STORE00107,PRD0901632,3,2.49
20070102,16,9.94104E+14,CUST0000506368,STORE00107,PRD0903389,1,2.6
20070529,17,9.94106E+14,CUST0000506368,STORE00107,PRD0901632,3,2.49
20070625,14,9.94106E+14,CUST0000506368,STORE00107,PRD0901389,1,0.57
20070716,13,9.94107E+14,CUST0000506368,STORE00107,PRD0902310,9,4.14
20070529,17,9.94106E+14,CUST0000506368,STORE00107,PRD0902637,3,2.43
20070122,15,9.94104E+14,CUST0000506368,STORE00107,PRD0903831,1,1.05
20070728,10,9.94107E+14,CUST0000506368,STORE00107,PRD0902310,12,5.52
20070312,12,9.94105E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20071231,16,9.94109E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070625,14,9.94106E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20071010,10,9.94108E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070217,11,9.94105E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070612,11,9.94106E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070808,15,9.94107E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070228,14,9.94105E+14,CUST0000506368,STORE00107,PRD0903514,3,1.83
20070517,9,9.94106E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20071023,14,9.94108E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070416,14,9.94105E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070509,16,9.94106E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070119,12,9.94104E+14,CUST0000506368,STORE00107,PRD0903514,4,2.44
20071115,16,9.94108E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070206,12,9.94104E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070529,17,9.94106E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070521,14,9.94106E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070102,16,9.94104E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070405,14,9.94105E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070704,12,9.94107E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070728,10,9.94107E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070321,16,9.94105E+14,CUST0000506368,STORE00107,PRD0903514,3,1.83
20070109,14,9.94104E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070201,13,9.94104E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070313,16,9.94105E+14,CUST0000506368,STORE00107,PRD0903514,1,0.61
20070217,11,9.94105E+14,CUST0000506368,STORE00107,PRD0902818,1,1.14
20070405,14,9.94105E+14,CUST0000506368,STORE00107,PRD0902818,1,1.14
20070327,13,9.94105E+14,CUST0000506368,STORE00107,PRD0903768,1,0.72
20070529,17,9.94106E+14,CUST0000506368,STORE00107,PRD0902818,1,1.14
20070509,16,9.94106E+14,CUST0000506368,STORE00107,PRD0903768,1,0.72
20070122,15,9.94104E+14,CUST0000506368,STORE00107,PRD0902818,1,1.14
20070521,14,9.94106E+14,CUST0000506368,STORE00107,PRD0902818,1,1.14
20070521,14,9.94106E+14,CUST0000506368,STORE00107,PRD0903768,1,0.72
20071130,16,9.94109E+14,CUST0000506368,STORE00107,PRD0903768,1,0.72
20071130,16,9.94109E+14,CUST0000506368,STORE00107,PRD0901173,3,5.22
20070327,13,9.94105E+14,CUST0000506368,STORE00107,PRD0902818,1,1.14
20070405,14,9.94105E+14,CUST0000506368,STORE00107,PRD0903768,1,0.72
20070206,12,9.94104E+14,CUST0000506368,STORE00107,PRD0902818,1,1.14
20070612,11,9.94106E+14,CUST0000506368,STORE00107,PRD0901173,3,5.22
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0901173,1,1.74
20070716,13,9.94107E+14,CUST0000506368,STORE00107,PRD0903846,3,3.48
20070716,13,9.94107E+14,CUST0000506368,STORE00107,PRD0903768,3,2.16
20070808,15,9.94107E+14,CUST0000506368,STORE00107,PRD0903768,1,0.72
20070916,12,9.94108E+14,CUST0000506368,STORE00107,PRD0903768,1,0.72
20070808,15,9.94107E+14,CUST0000506368,STORE00107,PRD0901089,1,3.67
20070704,12,9.94107E+14,CUST0000506368,STORE00107,PRD0903846,3,3.48
20070517,9,9.94106E+14,CUST0000506368,STORE00107,PRD0902818,1,1.14
20070808,15,9.94107E+14,CUST0000506368,STORE00107,PRD0903846,3,3.48
20070119,12,9.94104E+14,CUST0000506368,STORE00107,PRD0902818,1,1.14
20070930,17,9.94108E+14,CUST0000506368,STORE00107,PRD0901089,1,3.67
20070416,14,9.94105E+14,CUST0000506368,STORE00107,PRD0902818,1,1.14
20070321,16,9.94105E+14,CUST0000506368,STORE00107,PRD0903768,1,0.72
20070423,17,9.94106E+14,CUST0000506368,STORE00107,PRD0903768,1,0.72
20071010,10,9.94108E+14,CUST0000506368,STORE00107,PRD0903846,3,3.48
20070612,11,9.94106E+14,CUST0000506368,STORE00107,PRD0902818,1,1.14
20071010,10,9.94108E+14,CUST0000506368,STORE00107,PRD0903700,1,1.53
20070423,17,9.94106E+14,CUST0000506368,STORE00107,PRD0902818,1,1.14
20070321,16,9.94105E+14,CUST0000506368,STORE00107,PRD0902818,1,1.14
20070529,17,9.94106E+14,CUST0000506368,STORE00107,PRD0903846,1,1.16
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0902818,1,1.14
20071023,14,9.94108E+14,CUST0000506368,STORE00107,PRD0903846,3,3.48
20070916,12,9.94108E+14,CUST0000506368,STORE00107,PRD0903846,3,3.48
20071106,13,9.94108E+14,CUST0000506368,STORE00107,PRD0903846,3,3.48
20070228,14,9.94105E+14,CUST0000506368,STORE00107,PRD0902818,1,1.14
20070201,13,9.94104E+14,CUST0000506368,STORE00107,PRD0902818,1,1.14
20070509,16,9.94106E+14,CUST0000506368,STORE00107,PRD0902818,1,1.14
20070521,14,9.94106E+14,CUST0000506368,STORE00107,PRD0903377,3,11.31
20071115,16,9.94108E+14,CUST0000506368,STORE00107,PRD0903377,3,11.31
20070109,14,9.94104E+14,CUST0000506368,STORE00107,PRD0903377,3,11.31
20071010,10,9.94108E+14,CUST0000506368,STORE00107,PRD0903377,3,11.31
20070612,11,9.94106E+14,CUST0000506368,STORE00107,PRD0903377,3,11.31
20070217,11,9.94105E+14,CUST0000506368,STORE00107,PRD0903377,3,11.31
20070206,12,9.94104E+14,CUST0000506368,STORE00107,PRD0903377,3,11.31
20070529,17,9.94106E+14,CUST0000506368,STORE00107,PRD0903377,1,3.77
20070416,14,9.94105E+14,CUST0000506368,STORE00107,PRD0903377,3,11.31
20070327,13,9.94105E+14,CUST0000506368,STORE00107,PRD0903377,3,11.31
20070716,13,9.94107E+14,CUST0000506368,STORE00107,PRD0903377,3,11.31
20070625,14,9.94106E+14,CUST0000506368,STORE00107,PRD0903377,3,11.31
20071130,16,9.94109E+14,CUST0000506368,STORE00107,PRD0901098,1,0.84
20070625,14,9.94106E+14,CUST0000506368,STORE00107,PRD0901098,1,0.84
20070423,17,9.94106E+14,CUST0000506368,STORE00107,PRD0901098,1,0.84
20070321,16,9.94105E+14,CUST0000506368,STORE00107,PRD0901098,1,0.84
20070327,13,9.94105E+14,CUST0000506368,STORE00107,PRD0901098,1,0.84
20070206,12,9.94104E+14,CUST0000506368,STORE00107,PRD0902053,1,0.76
20070808,15,9.94107E+14,CUST0000506368,STORE00107,PRD0901098,1,0.84
20070405,14,9.94105E+14,CUST0000506368,STORE00107,PRD0902053,1,0.76
20070405,14,9.94105E+14,CUST0000506368,STORE00107,PRD0901945,1,1.22
20070728,10,9.94107E+14,CUST0000506368,STORE00107,PRD0902053,1,0.76
20070728,10,9.94107E+14,CUST0000506368,STORE00107,PRD0901098,1,0.84
20070716,13,9.94107E+14,CUST0000506368,STORE00107,PRD0901945,1,1.22
20071130,16,9.94109E+14,CUST0000506368,STORE00107,PRD0901945,1,1.22
20071106,13,9.94108E+14,CUST0000506368,STORE00107,PRD0903168,1,1.36
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0904892,1,3.09
20070728,10,9.94107E+14,CUST0000506368,STORE00107,PRD0901230,1,1.12
20070529,17,9.94106E+14,CUST0000506368,STORE00107,PRD0902345,3,1.5
20070529,17,9.94106E+14,CUST0000506368,STORE00107,PRD0902108,1,0.52
20070716,13,9.94107E+14,CUST0000506368,STORE00107,PRD0902108,1,0.52
20071130,16,9.94109E+14,CUST0000506368,STORE00107,PRD0902345,3,1.5
20070808,15,9.94107E+14,CUST0000506368,STORE00107,PRD0902108,1,0.52
20070618,16,9.94106E+14,CUST0000506368,STORE00107,PRD0902345,1,0.5
20070612,11,9.94106E+14,CUST0000506368,STORE00107,PRD0902345,1,0.5
20071231,16,9.94109E+14,CUST0000506368,STORE00107,PRD0902606,3,1.53
20070808,15,9.94107E+14,CUST0000506368,STORE00107,PRD0901758,1,0.46
20070529,17,9.94106E+14,CUST0000506368,STORE00107,PRD0901758,1,0.46
20070930,17,9.94108E+14,CUST0000506368,STORE00107,PRD0902108,1,0.52
20071010,10,9.94108E+14,CUST0000506368,STORE00107,PRD0900618,1,0.28
20071115,16,9.94108E+14,CUST0000506368,STORE00107,PRD0900602,1,0.22
20070321,16,9.94105E+14,CUST0000506368,STORE00107,PRD0902982,1,0.49
